text,created_at,retweet_count,favorite_count,is_retweet,id_str
"""I wish he were president right now, but I can't wait until he is if all of us do our part to support the kind of person that we want back in the White House."" — @HillaryClinton

Join us: https://t.co/gnaFCACYrW https://t.co/xyy85Q0R6e",2020-04-29 21:25:00,2738,13344,False,1255609049867051015
"Wear a mask in public.
Read your daily briefings.
Listen to the experts.

This really isn't rocket science. It's common sense.",2020-04-29 19:36:00,27773,168231,False,1255581619160784897
"Throughout our history, we have emerged from every crisis stronger than before — and we will again.",2020-04-29 17:55:00,6347,43312,False,1255556201653219328
"We owe a profound debt of gratitude to the health care workers on the front lines of this fight. I checked in with Monica, an ICU Nurse, to talk about how she's getting through this and to thank her for all she's doing: https://t.co/PLuEZWO5aQ",2020-04-29 16:05:00,7415,26543,False,1255528519670652928
"I couldn't agree with @HillaryClinton more. We need a president who will listen to the science, bring us together, and lead with compassion and heart. If I have the honor of being elected, that's the exact kind of president I will be. https://t.co/g7z1C8SH7e",2020-04-29 13:45:00,7534,37247,False,1255493286988406784
"There are nearly 330 million people in the United States — and according to the Trump White House, we've only conducted 5.4 million COVID-19 tests. It's abysmal.

Donald Trump needs to scale up testing, and he needs to do it immediately.",2020-04-29 00:45:30,11597,52294,False,1255297119457607681
"Let me be very clear: No one is expendable.

We shouldn’t allow rationing of health care that discriminates based on age or disability.",2020-04-29 00:00:00,14653,86846,False,1255285668911230981
"The fact is there has been so much unnecessary death in this country. If we had listened to the experts and heeded their warnings, it could have been stopped short. But Donald Trump failed to act — and now the American people are paying the price. https://t.co/oXeANYvD7T",2020-04-28 21:50:30,12374,36806,False,1255253079798222848
"I’ve known @HillaryClinton for years, and know that her dedication and passion for bettering our country are second to none. I’m grateful for her endorsement and for her friendship — and look forward to working alongside her to get Donald Trump out of the White House. https://t.co/rv3BuW2BUx",2020-04-28 20:34:00,6325,39521,False,1255233827657654277
"COVID-19 is affecting the entire nation, but the impact doesn’t look the same for everyone. I'm hosting a town hall on how COVID-19 is impacting women — and I'll be joined by special guest Hillary Clinton. Tune in now to watch: https://t.co/sQBaHGHgRQ",2020-04-28 19:05:21,4145,14227,False,1255211518167142400
"If you're excited too, join us at 3 PM ET: https://t.co/xk0GcSpr50",2020-04-28 17:14:37,1915,11206,False,1255183652943773697
(I'm with her.) https://t.co/jLPeaGv5Mo,2020-04-28 17:13:56,11981,97102,False,1255183480859824129
"We're months into this crisis and workers still don't have enough protective equipment, there still aren't enough tests, and the death toll continues to rise.

The President should spend less time congratulating himself and more time doing his job. https://t.co/lVJAcHySwH",2020-04-28 16:38:00,7390,24630,False,1255174436363268097
"We are months into this crisis, and health care workers still don’t have the protective equipment they need. It’s a national disgrace. https://t.co/WnSdlPfJYR",2020-04-28 14:25:00,10902,36447,False,1255140965444182016
"Tomorrow afternoon, I'll be hosting a town hall on how COVID-19 is impacting women — and I'll be joined by a special guest. Tune in at 3 PM ET to watch: https://t.co/xk0GcSpr50 https://t.co/nw44aea7UP",2020-04-28 01:10:00,2798,9254,False,1254940897130811393
"The Trump Administration could have helped prevent this. But once again, they failed to take action — and now the American people are paying the price. https://t.co/OzNIJpxn2k",2020-04-28 00:05:07,12468,43302,False,1254924567971274752
"Testing is the springboard we need to help get our economy safely up and running again. Trump could rapidly scale it up. He hasn’t. Instead, he’s passed blame and pushed sole responsibility to governors.

We've got to do better. https://t.co/qtjjC5shEJ",2020-04-27 22:30:00,7832,32614,False,1254900631787245571
"COVID-19 is a danger to everyone. We will stop it by coming together as one America — not by targeting others.

Thank you for helping lead this fight, @AndrewYang. https://t.co/2rFQ9mKkjm",2020-04-27 20:51:58,4200,17870,False,1254875960744255488
Join Senator Kamala Harris and Symone Sanders for a town hall addressing the impact and disparities of COVID-19 in the Black community. Tune in now: https://t.co/coThZJGoej,2020-04-27 19:38:25,2491,8802,False,1254857452656267264
"COVID-19 can hit anyone, anywhere — but it doesn’t affect every community equally. This afternoon, join Senator @KamalaHarris and @SymoneDSanders for a discussion on its disproportionate impact on communities of color.

Tune in at 3:30 PM ET: https://t.co/xk0GcSpr50 https://t.co/lzco7XHP53",2020-04-27 16:15:00,2455,8215,False,1254806260324749315
"We want our country to get moving and healthy again. But we must take the necessary, rational steps, grounded in science, to do so safely, so COVID-19 doesn’t come roaring back. https://t.co/ivYeRgrf4q",2020-04-27 14:42:00,5223,21903,False,1254782856074637319
"I'm incredibly honored by @SpeakerPelosi's endorsement and grateful for her historic leadership in Congress. 

Together, we helped pass Obamacare and together we can not only bring this country back from the brink from this current crisis, but transform it. https://t.co/nJG599w7lU",2020-04-27 12:55:48,10044,48955,False,1254756132746379266
America has always met every big challenge with an even bigger solution — this moment should be no different. We need an infrastructure program that will combat climate change and create good-paying jobs at the same time.,2020-04-27 00:00:00,7608,41189,False,1254560894576623616
"Wealthy firms with ties to Trump got millions, while countless small businesses were turned away. No wonder he wanted no one to watch how the money was deployed.

The American people deserve rigorous oversight — and small businesses deserve relief. Now. https://t.co/UNBLt4g5R9",2020-04-26 22:30:00,13893,36825,False,1254538243996921856
The American people are stepping up and rising to meet this moment. It's time for our president to do the same.,2020-04-26 21:10:00,9423,67334,False,1254518111430197250
"Now more than ever, we need a president who will choose hope over fear, unity over division, truth over lies, and science over fiction. https://t.co/RmUuKLc70X",2020-04-26 19:45:00,3865,15281,False,1254496720454512641
"Imagine the future we can build with Donald Trump out of the White House. A future where:

- Health care is a right
- We combat climate change
- We end our gun violence epidemic
- Our government works for all — not just the powerful

Let’s build that future, together.",2020-04-26 17:42:00,24183,125616,False,1254465766444789760
The workers on the front lines of this crisis are risking their lives every day to combat COVID-19 and keep this country running. The least we can do is provide them the pay and protection they need and deserve. https://t.co/cL67OThz8m,2020-04-26 15:18:00,5820,24316,False,1254429527700275200
"366 days ago, we launched this campaign.

192 days from now, we’ll beat Donald Trump.

Let’s go win this thing, together. https://t.co/yDbpcKgXwZ",2020-04-26 02:37:00,6620,31889,False,1254238015775363072
@carobrissett @pizzahut I bet this made their day. Thank you for stepping up and doing what you can to help those on the front lines of this fight.,2020-04-25 23:55:06,14,47,False,1254197275242496006
"@Emmieinthecity Michelle, this is a great idea. Thank you for doing what you can to ensure folks have the masks they need to stay safe.",2020-04-25 23:53:37,11,50,False,1254196900011618304
"@Im4fit Julie, I can’t thank you enough for all you’re doing to ensure folks have food and supplies during this crisis.",2020-04-25 23:52:37,11,34,False,1254196649242628115
"@a_zinsner8 @TeamJoe This is great, Addie. Tell your mom and sister I say thank you for lending a helping hand to your neighbors.",2020-04-25 23:50:06,23,102,False,1254196014988361730
"@AmandaLinton23 @templehospital Amanda, this is remarkable. Thank you for stepping up and supporting our front line heroes. I know the staff will greatly appreciate your donations.",2020-04-25 23:49:23,13,57,False,1254195834029293571
"Today, folks across the nation have showed their compassion by participating in our first ever #SOULSaturday.  Tune in now as we end the day with a celebration for our campaign’s one year anniversary: https://t.co/69XYQrqkzx",2020-04-25 23:00:33,2839,9877,False,1254183544772911104
"One year ago, we launched this campaign. Whether you were on #TeamJoe from day one or have joined in recent weeks — I’m incredibly grateful for your support and hope I make you proud. Together, we’re going to beat Donald Trump, unite this country, and transform our nation.",2020-04-25 22:45:00,6828,42964,False,1254179631151923205
It’s stories like these that make me so proud to be an American and make me confident that we will overcome this. Because there’s nothing the American people have been unable to accomplish when we do it together.,2020-04-25 22:17:44,750,5201,False,1254172771753627652
"After seeing the shortage of masks around the country, Marilyn decided to step up and organize efforts in Northern Virginia to make homemade masks. Because of her selfless work, countless front line workers have the masks they need to stay safe.",2020-04-25 22:17:44,758,5696,False,1254172770830888960
"Older adults are especially vulnerable to COVID-19. Recognizing that, Erica decided to organize youth in her community to buy groceries for seniors — ensuring they receive the food they need while staying safe at home. She's a true hero.",2020-04-25 22:17:44,274,1440,False,1254172769882865670
"Brien usually works at the Ford Plant in Rawsonville, Michigan, driving a semi. But when the plant started assembling much-needed ventilators, he courageously stepped up and volunteered to help. His selfless actions will no doubt save countless lives.",2020-04-25 22:17:44,236,1116,False,1254172769065021441
"John, a Facilities Maintainer from Staten Island, recently contracted and survived the coronavirus. Shortly after he recovered, a colleague contracted the virus and needed plasma to battle it. John heroically stepped up and donated his plasma to help his coworker.",2020-04-25 22:17:43,262,1226,False,1254172768192598016
"Across the country, people are stepping up and doing incredible things amid this pandemic. It’s who we are as Americans—in times of crisis, we stand as one. For #SOULSaturday, I called a few folks to thank them for all they’re doing. Here are some of their stories:",2020-04-25 22:17:43,3265,16668,False,1254172767194316803
"Tonight, we’re hosting a #SOULSaturday rally to celebrate the one-year anniversary of our campaign! Join us at 7 PM ET: https://t.co/xk0GcSpr50 https://t.co/3Bk3Dmml9e",2020-04-25 21:05:00,1291,4524,False,1254154465420161026
"We may be physically apart, but folks across the country are coming together to check in on their neighbors and thank our front line heroes. Use #SOULSaturday to show how you’re participating today. https://t.co/2IXqofhlao",2020-04-25 19:05:00,1738,7286,False,1254124266444017666
"When I announced my campaign one year ago today, I said we were in a battle for the soul of the nation.

One year later, that is as true as it has ever been. I believe we can and we will emerge from this crisis a stronger, better, and fairer nation. Together, as one America. https://t.co/OpLWsvUc39",2020-04-25 13:40:49,19213,77519,False,1254042684131627009
Donald Trump needs to step up and do everything he can to give our front line workers the protective equipment they need. https://t.co/pSTfvFlyQ7,2020-04-25 00:59:00,6409,28071,False,1253850965377036290
"I know times are tough, but we have to campaign as hard as ever to take the strongest fight possible to Donald Trump. He has a lot more money than us, and we need your help to close the gap.

If you can, please chip in today: https://t.co/W6pXlZBfdN",2020-04-25 00:00:00,3534,14207,False,1253836117666758657
"Folks, to celebrate the one-year anniversary of our campaign, we'll be hosting a #SOULSaturday Rally tomorrow night! We may be physically apart, but I hope you'll join us in coming together at 7 PM ET: https://t.co/xk0GcSpr50 https://t.co/fA5ouDt4Ji",2020-04-24 22:58:56,2328,7343,False,1253820752379490308
"The health of the American people is not a joke, Mr. President. https://t.co/4jjYlULrxA",2020-04-24 20:48:04,20317,110218,False,1253787817827799042
"I can’t believe I have to say this, but please don’t drink bleach.",2020-04-24 18:25:00,333504,1662229,False,1253751812194070529
"Let me be clear: This crisis isn’t about you, Mr. President. https://t.co/w6Ntdc5pEy",2020-04-24 18:00:00,13683,48738,False,1253745522545917953
"Today, we remember the atrocities faced by the Armenian people in the Metz Yeghern — the Armenian Genocide. If elected, I pledge to support a resolution recognizing the Armenian Genocide and will make universal human rights a top priority. https://t.co/Afl5lMLPR3",2020-04-24 16:28:00,3571,15848,False,1253722368041607168
"No matter who you supported throughout the primary, I want you to know that you have a home in our campaign. You’re not just wanted — you’re needed. Together, we will beat Donald Trump and transform this nation.

Join us: https://t.co/gnaFCAUzju https://t.co/Yj1Ua9m8Aq",2020-04-24 16:00:00,3230,13794,False,1253715322592354304
These folks are American heroes. https://t.co/dkmOTskx8x,2020-04-24 14:25:35,5343,33386,False,1253691562707558400
"I know this is a dark time for so many people, just know that we will get through this. We will emerge from this crisis stronger than ever before. https://t.co/42QY9zGvkk",2020-04-24 01:01:00,2956,11437,False,1253489081239166980
"UV light? Injecting disinfectant?

Here’s an idea, Mr. President: more tests. Now. And protective equipment for actual medical professionals. https://t.co/Zv4Mfs2Z4a",2020-04-24 00:41:18,31003,130187,False,1253484122749784064
"The words of a president matter — never more than in times of crisis. A president should seek to calm and heal, provide a steady hand, and a clear path forward.

Instead, this is what we get from Donald Trump: https://t.co/0H5NTAqbY3",2020-04-24 00:01:00,8481,27049,False,1253473981702774784
Donald Trump will always put his wealthy and well-connected friends first — that should come as no surprise. But to allow the banks to do it on the backs of small business owners in the middle of a global pandemic is a new low — even for him. https://t.co/tG1rVOeZxs,2020-04-23 23:01:00,7911,23427,False,1253458882325667840
"To celebrate the one-year anniversary of our campaign, we're hosting our first #SOULSaturday this weekend. Folks across the nation will be taking time to check-in on neighbors and thank those on the front lines of this fight.

I hope you'll join us: https://t.co/45jVuvcaGf https://t.co/U4WHSkzvSb",2020-04-23 22:10:00,3963,15290,False,1253446047273062401
"As Muslim families across America and around the world celebrate the beginning of Ramadan, @DrBiden and I want to extend our best wishes to all who are observing this holy month. Ramadan Mubarak. https://t.co/mhKD5YSN85",2020-04-23 19:45:00,2634,13399,False,1253409557042229249
Times of crisis often bring out our best. There are so many stories of good happening around the world amid the COVID-19 pandemic. Take a minute to read a few: https://t.co/sbiSVrBXhW,2020-04-23 18:02:00,1938,7490,False,1253383636264595456
26 million people unemployed. That's not just a statistic  — every one is a life thrown into uncertainty. Every worker left wondering when they will next see a paycheck is part of this American crisis  —  and Donald Trump isn't doing enough for them. https://t.co/fAzujTeMBI,2020-04-23 15:35:00,9877,36648,False,1253346642478145536
"Unlike our current president, I will always choose science over fiction. https://t.co/56J7o7mDus",2020-04-23 02:12:15,14007,84865,False,1253144625151381504
"Make no mistake: The climate crisis poses an existential threat to our future. But I know the American people have the spirit, power, and ingenuity to meet the challenge head-on. There’s nothing we’ve been unable to accomplish when we do it together.",2020-04-23 01:15:00,6672,40160,False,1253130216198639616
"Workers, like grocery store cashiers, are on the front lines of this crisis risking their lives every day to combat COVID-19 and keep this country running. President Trump is refusing to do his job, but we've got to do ours. Learn more: https://t.co/Cio6Bp8GYq #ShopSmart",2020-04-23 00:45:00,3573,16188,False,1253122666422169600
Our planet cannot afford four more years of Donald Trump.,2020-04-23 00:00:00,59137,346669,False,1253111342392913920
We have the power to change the future of our planet — and it starts at the ballot box this November. https://t.co/9COHq8TRZ8,2020-04-22 23:00:00,3144,11845,False,1253096244311846912
"This #EarthDay, let’s recommit to doing everything in our power to combat climate change. That starts with voting Donald Trump out of the White House this November.",2020-04-22 22:30:00,5015,28108,False,1253088692551348225
@OfficialJLD Stranger things have happened.,2020-04-22 22:18:53,437,7716,False,1253085894380322817
"Fifty years ago, #EarthDay began as a day of organizing that demonstrated the power of community action. This year, it’s also a reminder of everything that’s on the line if we do not get Donald Trump out of the White House. https://t.co/IkZPE983fO",2020-04-22 21:10:00,1923,8035,False,1253068559997075457
"The climate emergency requires our urgent action. As president, I will:

- Ensure we achieve a 100% clean energy economy and net-zero emissions by 2050
- Rejoin the #ParisAgreement and rally the world to go further
- Make the largest-ever investment in clean energy",2020-04-22 19:41:00,7489,36560,False,1253046162287849472
Join me on Earth Day for a virtual town hall with special guest Al Gore — on one of the most pressing issues facing our country and the world. Tune in now: https://t.co/7RNUMZcZ3g,2020-04-22 18:45:17,2055,6972,False,1253032141740367873
Join me on #EarthDay for a virtual town hall — on one of the most pressing issues facing the world. Tune in at 2:30 PM ET: https://t.co/xk0GcSpr50 https://t.co/bfWur90iEw,2020-04-22 17:30:00,761,2573,False,1253013196644003842
"Throughout my career, I've been committed to the fight against climate change. And on day one as president, I'll get to work taking the drastic action we need to address this crisis. #EarthDay https://t.co/CTbTiwxI4Y",2020-04-22 17:02:00,5903,28194,False,1253006148954816514
"On #EarthDay, we're reminded that there is no more urgent crisis facing this nation, or the world, than the threat posed by climate change. We have to take drastic action before it’s too late — and that’s exactly what I will do as president.

https://t.co/FbsOsz7VzW https://t.co/4KwlWtOibd",2020-04-22 14:20:00,4175,13961,False,1252965380265439235
"Folks, we just launched a special #EarthDay episode of Here's the Deal! Governor @JayInslee joins me for a discussion on COVID-19, climate change, and why he's supporting our campaign.

Listen to the full episode now: https://t.co/gfVHzRcDXo https://t.co/DRJyrZ5njV",2020-04-22 13:20:00,2224,7272,False,1252950280708055040
"The Trump Administration promised 27 million tests by the end of March.

As of now, only 4 million have been completed. It’s unacceptable.

We can’t safely reopen the economy without scaling up testing, and we can’t effectively scale up testing unless Donald Trump does his job.",2020-04-22 00:36:00,22402,89069,False,1252758013653528577
"The Paycheck Protection Program was intended to send help to the small businesses that needed it most, but President Trump adopted an approach to help his high-priced friends. We've got to do better.

Here's what I would do if I were president: https://t.co/NXMrGe56Pg",2020-04-21 23:55:00,5397,18067,False,1252747695741009920
"The right to vote is the most fundamental American right there is. We need to immediately expand vote-by-mail, online voter registration, and early voting to ensure everyone can safely exercise their right to participate in our electoral process. https://t.co/An7O2h1t9M",2020-04-21 23:06:00,10692,40197,False,1252735364327813122
"I know COVID-19 is causing many people to feel anxious about what the future holds or lonely during this time of social distancing — and that's okay, just know that you're not alone. I've asked my friend, Dr. Vivek Murthy, to share a few tips on how to get through this: https://t.co/Hx9TMlF2zP",2020-04-21 20:15:00,3762,12090,False,1252692330865405953
"This Holocaust Remembrance Day, as we remember the millions of Jews who lost their lives at the hands of the Nazi regime, we recommit to ensuring such atrocities never again occur. With anti-Semitism on the rise, all of us must root out intolerance and give hate no safe harbor.",2020-04-21 18:40:00,9371,44884,False,1252668423303299072
"Out of every trial and tribulation, America has always emerged stronger — and we will again. We will not be defeated.",2020-04-21 15:10:00,9184,60093,False,1252615575290802180
"I am honored to have the endorsement of the League of Conservation Voters, a leading environmental advocacy organization. Climate change is an existential threat, and there is no greater challenge and opportunity facing our country and our world. https://t.co/puvpCUScSn",2020-04-21 03:04:47,6768,32029,False,1252433068884811781
"In March alone, this campaign raised $46.7 million, with 70% from online donations. This virus has changed our campaign. But it hasn't changed the unwavering support we've gotten from all of you. Together, we're going to defeat Trump. Help keep us going: https://t.co/GIzEQS0nNj",2020-04-21 02:33:38,3445,14373,False,1252425228803665920
The President needs to stop blaming others and do his job.,2020-04-21 00:10:00,40057,271790,False,1252389082723790850
"Tune in now as @fred_guttenberg hosts a town hall on gun violence with #StudentsForBiden, 21 years after the Columbine High School massacre: https://t.co/NG2kU7dpYp",2020-04-20 23:08:28,2499,7723,False,1252373596954955776
"No kid should fear for their life at school &amp; no parent should worry whether their kid will come home safe. Today, 21 years after the Columbine shooting, @fred_guttenberg will host a town hall with students on how we can end this epidemic. Tune in at 7 PM: https://t.co/xk0GcSpr50 https://t.co/BDwrDawWnJ",2020-04-20 22:18:00,1723,6278,False,1252360896850145280
The office of the presidency comes with the ultimate responsibility for the biggest decisions in the world. Every great president throughout our history has met that duty with the leadership it demands. Donald Trump has not. https://t.co/Dn9Gj50Dev,2020-04-20 21:25:00,27392,65147,False,1252347558988525568
"Like many families, we have had to find new ways to stay connected while we're physically apart. We've been video chatting with our grandchildren a lot and decided to record one to share with you all. Take a look: https://t.co/1pGtQGcDhj",2020-04-20 20:32:00,4684,20518,False,1252334221361848320
"On #SOULSaturday, folks will be doing everything from sewing masks and hosting food drives to writing letters to first responders and making calls to check in on neighbors. We are all in this together–and I hope you'll join us by signing up to take action: https://t.co/rRADhp4Usl",2020-04-20 19:01:38,1385,4590,False,1252311481514962951
"In times of crisis, Americans stand as one. We lend a hand to our neighbors and take care of those in need. It's who we are. In that spirit, and to celebrate the one-year anniversary of our campaign, we're hosting S.O.U.L. of the Nation Saturday this weekend.",2020-04-20 19:01:38,5322,24827,False,1252311480315392003
"We have to come together to make Donald Trump a one-term president. Once we do that, we will not only do the hard work of rebuilding this nation — we will transform it and create a better future for all.",2020-04-20 17:00:00,23527,128741,False,1252280869739548673
"On this week’s episode of Here’s the Deal, Senator @AmyKlobuchar joins me for a discussion on how COVID-19 has impacted her family and what drove her to get involved in politics.

Listen to the full episode at: https://t.co/t11Fa0TZjc https://t.co/YaLgMAQNff",2020-04-20 13:59:00,1670,5859,False,1252235319526608905
"At a time when Trump is fanning the flames of white supremacy and hatred in our country, my heart is with the families of those we lost in the Oklahoma City bombing 25 years ago today. We must never give up the fight against these forces of hate and intolerance. https://t.co/fuZuyK35Ed",2020-04-20 00:32:25,13196,57758,False,1252032336159543297
Tune in to watch @SymoneDSanders and actor @TonyGoldwyn host a town hall on how COVID-19 has impacted workers in the entertainment industry: https://t.co/xk0GcSpr50,2020-04-19 23:03:25,1438,5431,False,1252009937896640513
".@DrBiden and I are keeping the loved ones of the more than 40,000 people in the U.S. we've lost due to COVID-19 in our prayers. This is a solemn day for our nation, and there will be more hard days ahead. But if we pull together, we will get through this. I promise. https://t.co/WznDkIMRo8",2020-04-19 20:53:33,6838,28477,False,1251977258601975810
"Tonight, @SymoneDSanders and actor @TonyGoldwyn will be hosting a town hall focused on how COVID-19 is impacting workers in the entertainment industry.

Tune in at 7 PM ET to watch: https://t.co/xk0GcS7PGq https://t.co/VmSvAbIaon",2020-04-19 20:18:00,900,2852,False,1251968310087782400
"To everyone working on the front lines of this crisis, thank you. We truly couldn't get through this without you. https://t.co/vr10U5pca6",2020-04-19 18:55:00,9032,39331,False,1251947422483390470
"No President can promise to prevent future outbreaks. But I can promise you that when I'm President, we will prepare better, respond better, and recover better. We'll listen to the experts and heed their advice. And I will always tell you the truth.",2020-04-19 16:50:00,37064,220021,False,1251915965408980993
"At a time when studies are linking air pollution with COVID-19 mortality rates for the most vulnerable in our society, the Trump Administration is rolling back environmental protections — allowing more poison into our air. https://t.co/047lsdtrQN",2020-04-19 15:01:00,8451,22759,False,1251888534627082243
"As Kierkegaard said, “faith sees best in the dark.” I've always believed that. This pandemic is keeping many communities apart, but we've still got to keep the faith. Jill and I are wishing a Happy Easter to all of the Orthodox Christians celebrating around the world. https://t.co/3gQVAOtdzk",2020-04-19 00:51:16,2846,13881,False,1251674691431018496
"The United States should be standing up for freedom and standing with the people of Hong Kong. Instead, Trump has said he's “standing with Xi Jinping.” That's weak. We need to be strong on values when it comes to China. That's what I'll do as president. https://t.co/O2o66tJFkY",2020-04-19 00:00:31,10251,37339,False,1251661920962326530
"I couldn't be prouder of my friends @LadyGaga and Chris Martin of @Coldplay for organizing the @GlblCtzn One World: #TogetherAtHome broadcast. We are all in this fight together — and if we stand as one, we will defeat COVID-19. https://t.co/TLpW631qfR",2020-04-18 23:25:24,4605,22170,False,1251653085925179392
"On Sunday night, @SymoneDSanders and actor @TonyGoldwyn will be hosting an unemployment town hall on how COVID-19 is impacting entertainment workers. 

Tune in tomorrow at 7 PM ET to watch live: https://t.co/xk0GcS7PGq https://t.co/NEMjeyisJx",2020-04-18 21:20:00,1336,3903,False,1251621524928253952
We will not be defeated. https://t.co/PSbYSIE4CM,2020-04-18 19:30:00,3688,18368,False,1251593843188748288
Donald Trump left our country unprepared and unprotected for the worst public health and economic crisis in our lifetime — and now we're paying the price. https://t.co/aCxcqQqUqw,2020-04-18 18:44:00,31587,85688,False,1251582266251243525
Donald Trump says he’s a wartime president — it’s time for him to act like one.,2020-04-18 18:01:00,12016,107797,False,1251571445248843777
"Donald Trump may not like it, but it's his responsibility to step up and lead our nation's testing strategy. Mass testing is key to reopening the economy and returning to some semblance of normalcy. https://t.co/AYmwnMmDB4",2020-04-18 14:30:00,15455,62567,False,1251518345548935169
"Donald Trump continues to do the exact thing we teach our kids not to do: blame others. It’s always somebody else's fault — never his. It’s unbelievable.

We deserve better from our commander in chief. https://t.co/ZNEDGwozyu",2020-04-17 23:55:00,10549,45661,False,1251298144089976832
"Donald Trump is not responsible for COVID-19, but he is responsible for our slow, uncoordinated response.

Experts say that if we had acted two weeks earlier, more lives could have been saved.

Trump failed to take swift action—and we're paying the price. https://t.co/nyq6DpLOid",2020-04-17 22:20:00,14112,52414,False,1251274236808790017
President Trump is trying to rewrite history when it comes to China and COVID-19 — but the facts don't back him up. Tony Blinken was the Deputy Secretary of State and is one of my top foreign policy advisors. He'll explain. https://t.co/si3vDHnF2r,2020-04-17 19:02:00,25301,55996,False,1251224408959651840
"The uncomfortable truth is that Donald Trump left America exposed and vulnerable to this pandemic. He ignored the warnings of health experts and intelligence agencies and put his trust in China's leaders instead. Now, we're all paying the price.

Let me explain how we got here: https://t.co/esvCaGki9V",2020-04-17 18:02:00,19874,57532,False,1251209309284859904
I know the American people will beat this. We’re brave and big-hearted. We’ve emerged stronger from every crisis that has tested us as a nation — and we will again.,2020-04-17 16:30:00,6999,46207,False,1251186157024616449
We’re in the middle of a global pandemic. No one feeling ill should have to choose between earning a paycheck or staying home to recover. We need to provide paid sick leave to everyone who needs it immediately.,2020-04-17 14:00:01,12086,67022,False,1251148413699190790
"It's been a big week: President Obama, Senator Sanders, and Senator Warren all endorsed our campaign — and we need your help to keep this momentum going.

I know times are tough, but if you're able, please chip in today: https://t.co/xMh8n6xLAc",2020-04-17 00:30:00,4155,20113,False,1250944564434735104
"Together, we will defeat Donald Trump. https://t.co/2nF0qVGGaH",2020-04-16 23:30:00,18697,142711,False,1250929465091338240
"Today’s news that more than 22 million people filed unemployment claims over the last month is devastating. It’s clear more needs to be done to help hardworking Americans—so I’m calling for a bigger, bolder approach to keeping people on the job. Read more: https://t.co/r65WXgLKLz",2020-04-16 22:40:00,4577,16523,False,1250916881801723904
"These racist acts have got to stop. No one should be targeted for what they look like, where they or their ancestors come from, or who they are.

COVID-19 is a danger to everyone. We will stop it by coming together—not by targeting people of AAPI heritage. https://t.co/y8vYAQzvsW",2020-04-16 20:50:00,5973,22942,False,1250889199621832704
Here's the simple truth: This nation has never been defeated when we're together — and we're not going to be defeated now. We will overcome this. https://t.co/7Irkhnbf6I,2020-04-16 18:50:00,4250,14844,False,1250859000750583808
"When we emerge from this crisis, we can't just go back to the way things were. We need to build a better future for all.",2020-04-16 17:01:00,17040,116027,False,1250831570031775745
"To combat COVID-19, we need a decisive public health response to curb its spread and a comprehensive economic response that delivers real relief to Americans.

I've released several plans outlining exactly what I would do if I were president. Take a look: https://t.co/YLHCGF1YM9",2020-04-16 14:15:00,3756,13661,False,1250789795246166017
"When somebody is President of the United States, the responsibility is total. https://t.co/hmhkBymGob",2020-04-16 01:59:08,23494,72144,False,1250604607002337280
"So this week, we’re working through what ours will be. There are a few I know: compassion, kindness, humility, gratitude, and joy. But I want your help. Our supporters have been here from the start—and I want to know: what should be in our campaign’s code? https://t.co/UoRbb41RHD",2020-04-16 00:45:04,1922,11449,False,1250585971244044288
"We won’t defeat this President by being like him. We’ll win by doing the opposite. Where he seeks to divide us, we’ll connect people. Where he shows cruelty, we’ll show compassion. And when he fights, we’ll fight harder. But we can’t do it without you.",2020-04-16 00:45:04,3534,24955,False,1250585970396794880
"Mayor @PeteButtigieg’s campaign had a set of “rules of the road” that helped define the character of his campaign and his supporters. I think it’s a good idea, and one I’d like @TeamJoe to adopt.",2020-04-16 00:45:04,2045,18973,False,1250585969520259074
"In the Biden family, we have a code: My mom used to always tell me, “Joey, no one is better than you. Everyone is your equal, and everyone is equal to you.” I’m working on building one for our campaign, too.",2020-04-16 00:45:04,10940,92690,False,1250585968664600582
"Managing an economic relief and recovery effort is hard, painstaking work. The devil is in the details. It’s all about follow-through.

I've done the work before, and I'll be ready to do it on day one as president. https://t.co/a7oCXZqCL2",2020-04-15 22:40:00,4913,18742,False,1250554494657724417
"We are building the movement that will beat Donald Trump.

Join us: https://t.co/gnaFCACYrW https://t.co/pHIXCHZ0cm",2020-04-15 20:15:00,7160,28830,False,1250518003751497728
Millions of folks are relying on the workers at the front lines of this crisis. I’ll be talking to a few of them for our virtual town hall. Tune in: https://t.co/r3HMc7MpJs,2020-04-15 19:11:09,2223,7591,False,1250501938048688128
"This afternoon, I’ll be hosting a virtual town hall with a few workers on the front lines of this crisis. Tune in at 3:00 PM ET to watch live: https://t.co/xk0GcS7PGq https://t.co/koBtR3Ahq7",2020-04-15 18:20:00,1329,4402,False,1250489062936346624
"COVID-19 is amplifying so many inequities in our society. We have to ensure support gets to those who need it immediately, and then do the necessary work to rip out the structural racism that creates these inequalities. https://t.co/fDUcAdfOHz",2020-04-15 17:20:00,3616,13297,False,1250473963542593536
The President’s vanity is preventing people from paying their bills. https://t.co/NjtUDJbY4e,2020-04-15 15:10:56,21080,91349,False,1250441485083787268
"We are in a battle for the soul of this nation and I’m proud to have the fiercest of fighters, Senator @EWarren, on my side. With her help, we’re going to beat Donald Trump and create a government that works for everyone — not just the wealthy and well-connected. Let’s do this. https://t.co/X0G4AZta1S",2020-04-15 14:32:54,10650,51019,False,1250431914080526337
